"go_boost","go","wp","posteam","pass","rush","play_type","epa","two_point_conv_result","down","ydstogo"
NA,100,0.809605002403259,"CAR",1,0,"pass",-0.212515376857482,NA,2,10
NA,100,0.812839031219482,"CAR",1,0,"pass",1.16916771570686,NA,2,9
NA,0,0.857236504554749,"CAR",0,0,"field_goal",0.292293764632177,NA,2,10
NA,100,0.924107372760773,"CAR",0,1,"run",0.0966847765957937,NA,2,9
NA,100,0.943393409252167,"CAR",1,0,"no_play",0.463249770284165,NA,2,6
NA,100,0.0519187189638615,"SF",1,0,"pass",-0.286764576565474,NA,2,9
0.209053817216822,0,0.0391526147723198,"SF",0,0,"punt",-0.404493330046535,NA,4,6
NA,100,0.962100684642792,"CAR",1,0,"pass",1.72406100388616,NA,2,8
NA,100,0.973471224308014,"CAR",0,1,"run",0.337523278547451,NA,2,2
NA,100,0.975981533527374,"CAR",1,0,"pass",1.60786272748373,NA,2,7
NA,100,0.983745217323303,"CAR",0,1,"run",-0.353505620150827,NA,2,5
-0.213984712138404,0,0.98316365480423,"CAR",0,0,"field_goal",0.0272116463225429,NA,4,2
NA,100,0.00774710485711694,"SF",1,0,"pass",0.947962634265423,NA,2,5
NA,100,0.00700885755941272,"SF",1,0,"pass",0.0318906530737877,NA,2,10
0.138594257386123,100,0.00463801203295588,"SF",1,0,"pass",3.79415370651986,NA,4,3
NA,100,0.00836054887622595,"SF",0,1,"run",-0.384983151452616,NA,2,2
-0.265525493371206,0,0.00411473354324698,"SF",0,0,"no_play",-1.19908062464938,NA,4,1
-0.303515423683463,0,0.0037624011747539,"SF",0,0,"field_goal",1.06794230969072,NA,4,6
NA,100,0.98309451341629,"CAR",0,1,"run",2.28099038242362,NA,2,17
NA,100,0.0221291016787291,"SF",1,0,"pass",-0.0350249542389065,NA,2,10
NA,100,0.0247362200170755,"SF",1,0,"pass",-0.154557537462097,NA,2,5
NA,100,0.0192209333181381,"SF",0,1,"run",-1.69110062893014,NA,2,3
0.510536325201664,100,0.0111162243410945,"SF",0,1,"run",-3.22373888664879,NA,4,1
NA,100,0.998026669025421,"CAR",0,1,"run",0.851673418655992,NA,2,5
NA,100,0.999002754688263,"CAR",0,1,"run",0.596002836711705,NA,2,6
NA,100,0.99881786108017,"CAR",0,1,"run",-0.114533122396097,NA,2,7
NA,100,0.999283492565155,"CAR",0,1,"run",-0.832920930115506,NA,2,9
NA,0,0.999661922454834,"CAR",0,0,"qb_kneel",-0.853001738665625,NA,2,11
NA,100,0.52802985906601,"LA",1,0,"pass",1.35286776581779,NA,2,8
NA,100,0.600410759449005,"LA",1,0,"pass",0.214706952683628,NA,2,10
3.74469293866235,0,0.558911800384521,"LA",0,0,"field_goal",1.84823042283827,NA,4,3
NA,100,0.390196621417999,"IND",0,1,"run",-0.808249463327229,NA,2,8
NA,100,0.23330694437027,"IND",1,0,"pass",1.84954229695722,NA,2,6
NA,0,0.300588339567184,"IND",0,0,"no_play",-0.653096595662646,NA,2,2
NA,100,0.288292676210403,"IND",1,0,"pass",2.34845466574188,NA,2,7
NA,100,0.306758910417557,"IND",0,1,"run",-0.869608853885438,NA,2,2
3.38827435067348,0,0.247273504734039,"IND",0,0,"field_goal",0.0278536001972078,NA,4,2
NA,100,0.743399381637573,"LA",0,1,"run",-0.0297336452640593,NA,2,7
NA,100,0.789243757724762,"LA",0,1,"run",-0.542452423833311,NA,2,1
-0.0104567552009716,0,0.717723786830902,"LA",0,0,"punt",0.72410823404789,NA,4,5
NA,100,0.282404005527496,"IND",1,0,"pass",-3.99835599027574,NA,2,8
NA,0,0.764067530632019,"LA",0,0,"no_play",-0.164566487306729,NA,2,18
NA,100,0.753152132034302,"LA",0,1,"run",-0.709541405318305,NA,2,23
-2.63666392787124,0,0.711074471473694,"LA",0,0,"punt",0.316773144062608,NA,4,21
NA,100,0.282404005527496,"IND",1,0,"run",-0.36162001779303,NA,2,8
-0.260653057438023,0,0.240702301263809,"IND",0,0,"punt",-0.274584839586169,NA,4,5
NA,100,0.776194274425507,"LA",1,0,"pass",2.926267270057,NA,2,10
NA,100,0.830685436725616,"LA",0,1,"run",1.65450246853288,NA,2,5
NA,100,0.122907757759094,"IND",0,1,"run",-0.609418282750994,NA,2,17
-0.885854222040709,0,0.0952322632074356,"IND",0,0,"punt",-0.157336964039132,NA,4,21
NA,100,0.910823404788971,"LA",0,1,"run",0.642644035746343,NA,2,5
NA,100,0.914865553379059,"LA",1,0,"pass",-0.358892696443945,NA,2,10
NA,100,0.0892144367098808,"IND",1,0,"pass",0.374096240208019,NA,2,17
0.510175208148224,100,0.0523475296795368,"IND",1,0,"pass",-2.01562549744267,NA,4,7
NA,100,0.96863067150116,"LA",1,0,"pass",-0.469818466750439,NA,2,9
-0.913922635993547,0,0.955734610557556,"LA",0,0,"field_goal",0.2748372048524,NA,4,2
NA,100,0.0294121503829956,"IND",0,1,"run",0.132472447585315,NA,2,4
0.560136457396376,0,0.0217621233314276,"IND",0,0,"punt",5.18790261272807,NA,4,1
NA,100,0.0421512350440025,"IND",0,1,"run",-0.538785822805949,NA,2,7
-1.11458502051597,0,0.0319769978523254,"IND",0,0,"field_goal",-4.1020241971362,NA,4,6
NA,100,0.997428953647614,"LA",0,1,"run",0.0649432602804154,NA,2,2
NA,100,0.998101890087128,"LA",0,1,"run",-1.34265105664963,NA,2,8
-0.332155266905598,0,0.99809318780899,"LA",0,0,"field_goal",1.04812111180749,NA,4,12
NA,100,0.000878001446835697,"IND",1,0,"pass",-1.53888601576909,NA,2,9
-0.0104976084127654,0,0.000656148011330515,"IND",0,0,"punt",0.755652146646753,NA,4,24
NA,100,0.999557197093964,"LA",1,0,"pass",-0.824920794460922,NA,2,10
-0.00233918597898342,0,0.999405741691589,"LA",0,0,"punt",0.48022133577615,NA,4,3
NA,100,0.000725030549801886,"IND",0,1,"run",-0.894965362735093,NA,2,7
6.84258290354961e-05,0,0.00049926369683817,"IND",0,0,"punt",1.08060914371163,NA,4,9
NA,100,0.999852418899536,"LA",0,1,"run",-0.764910476049408,NA,2,9
NA,100,0.999883532524109,"LA",0,1,"run",-0.85752215096727,NA,2,7
-0.00448487711417478,0,0.999793946743011,"LA",0,0,"punt",0.633121107937768,NA,4,15
NA,100,8.0063720815815e-05,"IND",1,0,"pass",3.80487066460773,NA,2,5
NA,100,0.000549397489521652,"IND",0,1,"run",1.41629841079703,NA,2,3
NA,100,0.999863624572754,"LA",1,0,"pass",1.12574564642273,NA,2,24
-0.00134081791742791,0,0.999847292900085,"LA",0,0,"punt",0.10632428561803,NA,4,5
NA,100,0.999887824058533,"LA",0,1,"run",-0.341399583732709,NA,2,5
NA,100,0.9998939037323,"LA",1,0,"pass",0.973864458675962,NA,2,8
NA,100,0.999858736991882,"LA",0,1,"run",-0.451301113527734,NA,2,9
NA,100,8.19647975731641e-05,"IND",0,1,"run",0.15524603612721,NA,2,10
0.000983097626562892,0,6.7627064709086e-05,"IND",0,0,"punt",0.0699413269758224,NA,4,3
NA,100,0.999920606613159,"LA",1,0,"pass",-0.164812524337322,NA,2,9
NA,0,0.999949812889099,"LA",0,0,"qb_kneel",0,NA,2,13
NA,100,0.407390713691711,"JAX",0,1,"run",0.781344287097454,NA,2,11
NA,100,0.549338042736053,"JAX",1,0,"pass",-0.566132852225564,NA,2,4
0.816060633371352,0,0.477968096733093,"JAX",0,0,"field_goal",0.692388650966628,NA,4,4
NA,100,0.499353289604187,"HOU",1,0,"pass",-1.78774355910718,NA,2,9
-4.81751531860531,0,0.441193819046021,"HOU",0,0,"punt",0.315554019529372,NA,4,16
NA,100,0.554801821708679,"JAX",0,1,"run",-0.516656483057886,NA,2,7
-1.33389447478437,0,0.48939648270607,"JAX",0,0,"punt",-0.291880667675287,NA,4,5
NA,100,0.503373384475708,"HOU",1,0,"pass",0.191418421920389,NA,2,4
NA,100,0.532983779907227,"HOU",0,1,"run",-0.99958093976602,NA,2,4
NA,100,0.527801632881165,"HOU",1,0,"pass",-0.897375960834324,NA,2,11
-0.804634957077643,0,0.471492350101471,"HOU",0,0,"punt",-0.193382058758289,NA,4,11
NA,100,0.571961939334869,"JAX",1,0,"pass",1.6161333565833,NA,2,4
NA,100,0.636635541915894,"JAX",1,0,"no_play",0.930311014759354,NA,2,8
NA,100,0.658303141593933,"JAX",0,1,"run",-0.515627846412826,NA,2,10
-2.30405302961739,0,0.589575469493866,"JAX",0,0,"field_goal",0.0780722801447347,NA,4,7
NA,100,0.373354494571686,"HOU",1,0,"pass",-0.749352735467255,NA,2,12
-2.57787202170312,0,0.317414522171021,"HOU",0,0,"punt",0.138536917977035,NA,4,12
NA,100,0.668480575084686,"JAX",0,1,"run",-0.110492284875363,NA,2,6
